,lang,ia,ianum,sentnum,trialid,prob_skip,firstfix.dur,firstrun.dur,dur,firstrun.nfix,nfix,prob_refix,prob_reread,trial_sentnum
3045,sp,Tasmania,14,34,4,0.05128205128205128,229.3846153846154,335.53846153846155,609.6410256410256,1.5128205128205128,3.0,0.5641025641025641,0.5384615384615384,1
3046,ge,in,14,31,4,0.28205128205128205,130.94871794871796,146.97435897435898,194.46153846153845,0.7948717948717948,1.1025641025641026,0.10256410256410256,0.20512820512820512,1
3047,it,"marsupiale,",14,32,4,0.0,259.02564102564105,495.87179487179486,853.3589743589744,2.051282051282051,3.641025641025641,0.7692307692307693,0.6666666666666666,1
3048,it,era,15,32,4,0.41025641025641024,122.76923076923077,122.76923076923077,170.89743589743588,0.5897435897435898,0.8717948717948718,0.0,0.1794871794871795,1
3049,ge,geschichtlicher,15,31,4,0.0,174.89743589743588,465.4871794871795,679.7435897435897,2.3333333333333335,3.3846153846153846,0.7435897435897436,0.5384615384615384,1
3050,sp,o,15,34,4,0.8205128205128205,34.41025641025641,34.41025641025641,40.43589743589744,0.1794871794871795,0.23076923076923078,0.0,0.05128205128205128,1
3051,ge,Zeit,16,31,4,0.20512820512820512,143.43589743589743,158.33333333333334,242.2051282051282,0.8717948717948718,1.358974358974359,0.07692307692307693,0.2564102564102564,1
3052,sp,"tilacín,",16,34,4,0.10256410256410256,262.8974358974359,591.1282051282051,853.2307692307693,2.41025641025641,3.5128205128205128,0.7692307692307693,0.46153846153846156,1
3053,it,un,16,32,4,0.15384615384615385,169.0,179.56410256410257,229.43589743589743,0.8717948717948718,1.1282051282051282,0.02564102564102564,0.23076923076923078,1
3054,ge,auf,17,31,4,0.28205128205128205,155.43589743589743,156.71794871794873,185.76923076923077,0.7435897435897436,0.8717948717948718,0.02564102564102564,0.1282051282051282,1
3055,sp,fue,17,34,4,0.28205128205128205,139.02564102564102,167.82051282051282,269.0769230769231,0.9230769230769231,1.4102564102564104,0.1794871794871795,0.3076923076923077,1
3056,it,marsupiale,17,32,4,0.0,231.25641025641025,313.56410256410254,541.1794871794872,1.358974358974359,2.4615384615384617,0.48717948717948717,0.5384615384615384,1
3057,it,carnivoro,18,32,4,0.02564102564102564,198.43589743589743,380.28205128205127,700.6923076923077,1.8205128205128205,3.1794871794871793,0.717948717948718,0.46153846153846156,1
3058,ge,dem,18,31,4,0.4358974358974359,108.28205128205128,119.84615384615384,193.76923076923077,0.6153846153846154,1.0,0.07692307692307693,0.28205128205128205,1
3059,sp,un,18,34,4,0.3333333333333333,140.74358974358975,159.25641025641025,257.84615384615387,0.8205128205128205,1.3333333333333333,0.20512820512820512,0.2564102564102564,1
3060,ge,australischen,19,31,4,0.0,222.64102564102564,320.61538461538464,492.02564102564105,1.5384615384615385,2.4615384615384617,0.5384615384615384,0.4358974358974359,1
3061,sp,marsupial,19,34,4,0.10256410256410256,198.07692307692307,352.97435897435895,642.3846153846154,1.6153846153846154,2.8205128205128207,0.5641025641025641,0.5641025641025641,1
3062,it,vissuto,19,32,4,0.02564102564102564,191.12820512820514,226.0,605.6666666666666,1.1282051282051282,2.6923076923076925,0.23076923076923078,0.7692307692307693,1
3063,ge,Kontinent,20,31,4,0.0,236.94871794871796,293.64102564102564,408.28205128205127,1.2564102564102564,1.8717948717948718,0.38461538461538464,0.3333333333333333,1
3064,sp,carnívoro,20,34,4,0.05128205128205128,178.17948717948718,239.6153846153846,810.1794871794872,1.2307692307692308,3.8205128205128207,0.5128205128205128,0.7948717948717948,1
3065,it,in,20,32,4,0.46153846153846156,97.64102564102564,107.8974358974359,135.5897435897436,0.5897435897435898,0.7692307692307693,0.07692307692307693,0.1282051282051282,1
3066,it,"Australia,",21,32,4,0.02564102564102564,205.4102564102564,286.2564102564103,591.0512820512821,1.3846153846153846,2.8205128205128207,0.46153846153846156,0.6410256410256411,1
3067,ge,lebte.,21,31,4,0.1282051282051282,223.25641025641025,239.56410256410257,320.53846153846155,0.9487179487179487,1.3846153846153846,0.07692307692307693,0.23076923076923078,1
3068,sp,originado,21,34,4,0.05128205128205128,225.94871794871796,379.3076923076923,802.974358974359,1.641025641025641,3.4871794871794872,0.48717948717948717,0.6666666666666666,1
3069,it,Tasmania,22,32,4,0.0,259.6923076923077,330.15384615384613,752.3076923076923,1.3846153846153846,3.282051282051282,0.4358974358974359,0.6153846153846154,1
3070,sp,en,22,34,4,0.5641025641025641,74.23076923076923,74.23076923076923,100.43589743589743,0.4358974358974359,0.5384615384615384,0.0,0.10256410256410256,1
3071,it,e,23,32,4,0.6666666666666666,69.84615384615384,79.94871794871794,86.1025641025641,0.38461538461538464,0.41025641025641024,0.02564102564102564,0.02564102564102564,1
3072,sp,el,23,34,4,0.2564102564102564,137.02564102564102,140.3846153846154,250.66666666666666,0.7692307692307693,1.2307692307692308,0.05128205128205128,0.358974358974359,1
