,lang,ia,ianum,sentnum,trialid,prob_skip,firstfix.dur,firstrun.dur,dur,firstrun.nfix,nfix,prob_refix,prob_reread,trial_sentnum
1172,sp,facial,184,13,6,0.14285714285714285,168.85714285714286,168.85714285714286,198.42857142857142,0.8571428571428571,1.0,0.0,0.14285714285714285,10
1173,sp,inesperada.,185,13,6,0.0,207.71428571428572,382.85714285714283,458.85714285714283,2.0,2.4285714285714284,0.7142857142857143,0.2857142857142857,10
1174,sp,Ello,186,15,6,0.2857142857142857,101.0,101.0,101.0,0.7142857142857143,0.7142857142857143,0.0,0.0,11
1175,sp,fue,187,15,6,0.5714285714285714,91.28571428571429,91.28571428571429,91.28571428571429,0.42857142857142855,0.42857142857142855,0.0,0.0,11
1176,sp,sumamente,188,15,6,0.0,233.57142857142858,314.14285714285717,358.85714285714283,1.5714285714285714,1.7142857142857142,0.42857142857142855,0.14285714285714285,11
1177,sp,explotado,189,15,6,0.0,182.28571428571428,182.28571428571428,298.2857142857143,1.0,1.5714285714285714,0.14285714285714285,0.2857142857142857,11
1178,sp,en,190,15,6,0.8571428571428571,17.714285714285715,17.714285714285715,70.57142857142857,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,11
1179,sp,las,191,15,6,0.2857142857142857,114.71428571428571,134.0,187.57142857142858,0.8571428571428571,1.1428571428571428,0.14285714285714285,0.2857142857142857,11
1180,sp,comedias:,192,15,6,0.0,205.0,232.42857142857142,284.14285714285717,1.1428571428571428,1.2857142857142858,0.14285714285714285,0.14285714285714285,11
1181,sp,el,193,15,6,0.5714285714285714,76.0,76.0,76.0,0.42857142857142855,0.42857142857142855,0.0,0.0,11
1182,sp,elegante,194,15,6,0.0,226.28571428571428,226.28571428571428,226.28571428571428,1.0,1.0,0.0,0.0,11
1183,sp,caballero,195,15,6,0.0,253.28571428571428,262.42857142857144,262.42857142857144,1.1428571428571428,1.1428571428571428,0.14285714285714285,0.0,11
1184,sp,que,196,15,6,0.7142857142857143,64.14285714285714,64.14285714285714,64.14285714285714,0.2857142857142857,0.2857142857142857,0.0,0.0,11
1185,sp,se,197,15,6,0.5714285714285714,74.0,74.0,74.0,0.42857142857142855,0.42857142857142855,0.0,0.0,11
1186,sp,asusta,198,15,6,0.2857142857142857,164.14285714285714,202.0,202.0,1.0,1.0,0.2857142857142857,0.0,11
1187,sp,o,199,15,6,0.7142857142857143,50.57142857142857,50.57142857142857,50.57142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,11
1188,sp,asombra,200,15,6,0.0,248.42857142857142,300.42857142857144,333.14285714285717,1.2857142857142858,1.4285714285714286,0.2857142857142857,0.14285714285714285,11
1189,sp,y,201,15,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
1190,sp,su,202,15,6,0.7142857142857143,48.57142857142857,48.57142857142857,48.57142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,11
1191,sp,monóculo,203,15,6,0.0,267.57142857142856,267.57142857142856,335.85714285714283,1.0,1.2857142857142858,0.0,0.2857142857142857,11
1192,sp,que,204,15,6,0.7142857142857143,41.285714285714285,41.285714285714285,41.285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,11
1193,sp,cae,205,15,6,0.2857142857142857,153.71428571428572,153.71428571428572,187.57142857142858,0.7142857142857143,1.0,0.0,0.2857142857142857,11
1194,sp,al,206,15,6,0.5714285714285714,86.57142857142857,86.57142857142857,108.28571428571429,0.42857142857142855,0.5714285714285714,0.0,0.14285714285714285,11
1195,sp,suelo,207,15,6,0.2857142857142857,131.28571428571428,164.28571428571428,251.71428571428572,0.8571428571428571,1.1428571428571428,0.14285714285714285,0.14285714285714285,11
